Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.9
 -Convergence condition : difference less than  1e-15
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------
(8.513060719537645e-05 : South Naknek Airport, United States)

(8.51240840701238e-05 : Duluth Intl, United States)

(8.512363920354653e-05 : Reggio Calabria, Italy)

(8.511598212568281e-05 : Bydgoszcz Ignacy Jan Paderewski Airport, Poland)

(8.50470491957572e-05 : Hovden, Norway)

(8.504394396498697e-05 : Biratnagar, Nepal)

(8.504394396498697e-05 : Tumling Tar, Nepal)

(8.496421365131491e-05 : Sayun International Airport, Yemen)

(8.494885569444838e-05 : Aarhus, Denmark)

(8.481495229998548e-05 : Illizi Takhamalt, Algeria)

(8.45588522284414e-05 : Miyako, Japan)

(8.455178605076473e-05 : Fukue, Japan)

(8.452046719712074e-05 : Changde Airport, China)

(8.447850463536057e-05 : Kuantan, Malaysia)

(8.447828484943682e-05 : Lincoln, United States)

(8.443855741774901e-05 : Nanyang Airport, China)

(8.442318276435824e-05 : Eloy Alfaro Intl, Ecuador)

(8.43251878472572e-05 : Mazamet, France)

(8.431799539929061e-05 : Takotna Airport, United States)

(8.431799539929061e-05 : Pilot Station Airport, United States)

(8.429401112825884e-05 : Jujuy, Argentina)

(8.426037278573282e-05 : Hualien, Taiwan)

(8.422839182462438e-05 : Allahabad, India)

(8.422605886327713e-05 : Bugulma Airport, Russia)

(8.420372221450117e-05 : Hasvik, Norway)

(8.409679426571726e-05 : In Amenas, Algeria)

(8.405428864644255e-05 : Guangyuan Airport, China)

(8.389998477339296e-05 : Tajin, Mexico)

(8.37268583376984e-05 : Crown Point, Trinidad and Tobago)

(8.370645193255266e-05 : Tame, Colombia)

(8.370645193255266e-05 : La Chorrera Airport, Colombia)

(8.366735387866564e-05 : Alitak Seaplane Base, United States)

(8.351747467645199e-05 : Surat Thani, Thailand)

(8.340486850063959e-05 : Moomba, Australia)

(8.337567165702261e-05 : Arvidsjaur, Sweden)

(8.333346194673135e-05 : Inhambane, Mozambique)

(8.312537760770761e-05 : Asyut International Airport, Egypt)

(8.311928654716089e-05 : Mekoryuk Airport, United States)

(8.307742931048188e-05 : Piedras Negras Intl, Mexico)

(8.302938861772096e-05 : Baton Rouge Metro Ryan Fld, United States)

(8.30089242936018e-05 : Kvernberget, Norway)

(8.295221989077346e-05 : Santa Rosa, Argentina)

(8.290921844605189e-05 : Meadows Fld, United States)

(8.285119249621826e-05 : Hotan, China)

(8.281919616593759e-05 : Corpus Christi Intl, United States)

(8.278054631199407e-05 : Virgin Gorda Airport, British Virgin Islands)

(8.271059614174514e-05 : Gerrard Smith Intl, Cayman Islands)

(8.23744805118213e-05 : Lauro Carneiro De Loyola, Brazil)

(8.231502177409738e-05 : Sultan Abdul Halim, Malaysia)

(8.231502177409738e-05 : Sultan Mahmud, Malaysia)

(8.224282775853133e-05 : Uralsk, Kazakhstan)

(8.222891254227151e-05 : Novo Aripuana Airport, Brazil)

(8.220929462048693e-05 : Campo Dos Bugres, Brazil)

(8.21669634764268e-05 : Erfurt, Germany)

(8.20222704230698e-05 : Nuiqsut Airport, United States)

(8.195584620407544e-05 : Konya, Turkey)

(8.19481504017473e-05 : Ryum Airport, Norway)

(8.175268315904649e-05 : North Whale Seaplane Base, United States)

(8.175268315904649e-05 : Chignik Lake Airport, United States)

(8.175012972009358e-05 : General Rivadeneira Airport, Ecuador)

(8.174874398920336e-05 : Rio Grande, Brazil)

(8.17362142955938e-05 : Bathurst Airport, Australia)

(8.17362142955938e-05 : Griffith Airport, Australia)

(8.17362142955938e-05 : Narrandera Airport, Australia)

(8.17362142955938e-05 : Parkes Airport, Australia)

(8.169068739574979e-05 : Port Sudan New International Airport, Sudan)

(8.160388731627843e-05 : Grafton Airport, Australia)

(8.15789734912382e-05 : Sde Dov, Israel)

(8.151611822924742e-05 : Kapuskasing, Canada)

(8.145594729908957e-05 : Antonio Narino, Colombia)

(8.139488539692268e-05 : Cocos Keeling Island Airport, Cocos (Keeling) Islands)

(8.130902088816777e-05 : Sydney, Canada)

(8.121102533396671e-05 : Gurupi Airport, Brazil)

(8.115997842229262e-05 : Toledo, United States)

(8.098580897933538e-05 : Chiang Rai Intl, Thailand)

(8.094491376166483e-05 : Josefa Camejo, Venezuela)

(8.093301769697257e-05 : Dehradun, India)

(8.088222047712293e-05 : Zhob, Pakistan)

(8.088053945488736e-05 : Fayetteville Regional Grannis Field, United States)

(8.081782660825707e-05 : Altai Airport, Mongolia)

(8.081782660825707e-05 : Bayankhongor Airport, Mongolia)

(8.081247162807812e-05 : Losuia Airport, Papua New Guinea)

(8.081247162807812e-05 : Misima Island Airport, Papua New Guinea)

(8.078832760683132e-05 : Vilo Acuna Intl, Cuba)

(8.078215871610002e-05 : Port Macquarie Airport, Australia)

(8.073910081524888e-05 : King Abdullah Bin Abdulaziz, Saudi Arabia)

(8.069714161530845e-05 : New Castle, United States)

(8.053170658842925e-05 : Kandahar, Afghanistan)

(8.028509695552825e-05 : Governors Harbour, Bahamas)

(8.027896704678917e-05 : Chios, Greece)

(8.021426962291728e-05 : Cloncurry Airport, Australia)

(8.012834522206262e-05 : E T Joshua, Saint Vincent and the Grenadines)

(8.010265783065829e-05 : Mulu, Malaysia)

(8.007843336966562e-05 : Izhevsk Airport, Russia)

(8.000396680162397e-05 : Aurangabad, India)

(8.000396680162397e-05 : Vadodara, India)

(7.989016527391082e-05 : Vijayawada, India)

(7.96812511690499e-05 : Fatmawati Soekarno, Indonesia)

(7.951081767268519e-05 : Trà Nóc Airport, Vietnam)

(7.94203969417745e-05 : Paulo Abdala Airport, Brazil)

(7.934230439929092e-05 : Provo Municipal Airport, United States)

(7.934105285951502e-05 : Kangiqsualujjuaq (Georges River) Airport, Canada)

(7.918362342930905e-05 : Homer, United States)

(7.918362342930905e-05 : Cold Bay, United States)

(7.918362342930905e-05 : Sand Point Airport, United States)

(7.9168789992961e-05 : Gatokae Airport, Solomon Islands)

(7.9168789992961e-05 : Ramata Airport, Solomon Islands)

(7.9168789992961e-05 : Marau Airport, Solomon Islands)

(7.9168789992961e-05 : Santa Cruz/Graciosa Bay/Luova Airport, Solomon Islands)

(7.9168789992961e-05 : Fera/Maringe Airport, Solomon Islands)

(7.9168789992961e-05 : Auki Airport, Solomon Islands)

(7.9168789992961e-05 : Ulawa Airport, Solomon Islands)

(7.909966587835979e-05 : Land's End / St. Just Airport, United Kingdom)

(7.907146947003861e-05 : Stewart Intl, United States)

(7.895028803127919e-05 : Mataveri Intl, Chile)

(7.894795093007453e-05 : Spring Point, Bahamas)

(7.894795093007453e-05 : Colonel Hill Airport, Bahamas)

(7.892582593675419e-05 : High Level, Canada)

(7.892582593675419e-05 : Bonnyville Airport, Canada)

(7.887127772346578e-05 : Bukhara, Uzbekistan)

(7.88616746851995e-05 : Biard, France)

(7.873454488886495e-05 : Rahadi Usman, Indonesia)

(7.873219264210893e-05 : Porto Santo, Portugal)

(7.865029926806286e-05 : Parma, Italy)

(7.863930225775144e-05 : Hanamaki, Japan)

(7.859262852722883e-05 : Barnstable Muni Boardman Polando Fld, United States)

(7.857966114400262e-05 : Gillam Airport, Canada)

(7.850092494739587e-05 : Ulanhot Airport, China)

(7.845224607256077e-05 : Sechelt Aerodrome, Canada)

(7.840976457455674e-05 : Dumaguete, Philippines)

(7.840976457455674e-05 : Legazpi, Philippines)

(7.839827551714534e-05 : Marília Airport, Brazil)

(7.83893969935932e-05 : Qualicum Beach Airport, Canada)

(7.834076037792616e-05 : Tagbilaran, Philippines)

(7.834076037792616e-05 : Laoag Intl, Philippines)

(7.830314473604135e-05 : Watertown Regional Airport, United States)

(7.8263022719325e-05 : Kemerovo, Russia)

(7.823998165283761e-05 : Lourdes, France)

(7.823582669118835e-05 : Professor Urbano Ernesto Stumpf, Brazil)

(7.810813050350086e-05 : Malanje, Angola)

(7.810813050350086e-05 : Saurimo, Angola)

(7.80590923409866e-05 : Grand Rapids Itasca County, United States)

(7.793012303612174e-05 : Shang Yi, Taiwan)

(7.793012303612174e-05 : Magong, Taiwan)

(7.789856017626938e-05 : Helena Rgnl, United States)

(7.783977110652452e-05 : Macau Ferry Pier, Macau)

(7.775582539113107e-05 : Gibraltar, Gibraltar)

(7.756592694276466e-05 : Kumasi Airport, Ghana)

(7.738651281089949e-05 : Learmonth, Australia)

(7.738651281089949e-05 : Geraldton Airport, Australia)

(7.738651281089949e-05 : Newman Airport, Australia)

(7.734840940644591e-05 : Namsos Høknesøra Airport, Norway)

(7.733337748591986e-05 : Sibiu, Romania)

(7.701042006138961e-05 : Wishram Amtrak Station, United States)

(7.700644372558743e-05 : Mid Delta Regional Airport, United States)

(7.695246944862746e-05 : Val De Loire, France)

(7.684597314305003e-05 : Maamigili Airport, Maldives)

(7.683501795699995e-05 : Wagga Wagga, Australia)

(7.676894285165659e-05 : Altay Airport, China)

(7.675966576972098e-05 : Campo Alegre Airport, Brazil)

(7.675600451248188e-05 : Jorhat, India)

(7.670021407357174e-05 : Dalanzadgad Airport, Mongolia)

(7.670021407357174e-05 : Muren Airport, Mongolia)

(7.664818978516862e-05 : Mesa Falcon Field, United States)

(7.655473250084675e-05 : Arcata, United States)

(7.653423222285189e-05 : Weifang Airport, China)

(7.652441004290066e-05 : Corumba Intl, Brazil)

(7.6499180203188e-05 : Treasure Cay, Bahamas)

(7.649035492551024e-05 : Central, Russia)

(7.648822747467514e-05 : New Kitakyushu, Japan)

(7.64859934470885e-05 : Vaasa, Finland)

(7.635698030031142e-05 : Pico, Portugal)

(7.628776876420871e-05 : Ciudad Obregon Intl, Mexico)

(7.628776876420871e-05 : General Rodolfo Sanchez Taboada Intl, Mexico)

(7.627256006714067e-05 : Batna Airport, Algeria)

(7.615447332937934e-05 : Ponciano Arriaga Intl, Mexico)

(7.609416838723354e-05 : Tuluksak Airport, United States)

(7.607961889056281e-05 : Jiujiang Lushan Airport, China)

(7.605141689368687e-05 : Axum, Ethiopia)

(7.600555250405617e-05 : Shanhaiguan Airport, China)

(7.597932963767065e-05 : Fort Chipewyan, Canada)

(7.587420715669647e-05 : Obihiro, Japan)

(7.582151362955042e-05 : Halmstad, Sweden)

(7.577817878107907e-05 : Capitan Fap Guillermo Concha Iberico, Peru)

(7.574306785252072e-05 : Gambella, Ethiopia)

(7.574306785252072e-05 : Jimma, Ethiopia)

(7.570339276652894e-05 : Dera Ismael Khan Airport, Pakistan)

(7.5653790351206e-05 : Aro, Norway)

(7.55853026490621e-05 : Kerry, Ireland)

(7.550941528234868e-05 : Fukushima Airport, Japan)

(7.545940958108733e-05 : Fredericton, Canada)

(7.54351631198189e-05 : Tarapacá Airport, Colombia)

(7.54351631198189e-05 : La Pedrera Airport, Colombia)

(7.53310983155188e-05 : Anqing Airport, China)

(7.529478710663836e-05 : Lashio, Burma)

(7.525706312531509e-05 : Velikiye Luki, Russia)

(7.521878446209942e-05 : London St Pancras, United Kingdom)

(7.521844904115597e-05 : Kalmar, Sweden)

(7.512504719449867e-05 : Uberaba, Brazil)

(7.512317187098511e-05 : Grand Case, Guadeloupe)

(7.500026999127022e-05 : Bordj Badji Mokhtar Airport, Algeria)

(7.498989289769481e-05 : Limnos, Greece)

(7.487264673047217e-05 : Cabinda, Angola)

(7.475380506444074e-05 : Arnold Palmer Regional Airport, United States)

(7.473041287597376e-05 : Fabio Alberto Leon Bentley, Colombia)

(7.466209153677502e-05 : Floro, Norway)

(7.451051879351577e-05 : Friedman Mem, United States)

(7.44848549802168e-05 : Karlovy Vary, Czech Republic)

(7.445458138105182e-05 : Tsushima, Japan)

(7.44037918067056e-05 : Barau(Kalimaru) Airport, Indonesia)

(7.436147002714057e-05 : Montrose Regional Airport, United States)

(7.436147002714057e-05 : Eagle Co Rgnl, United States)

(7.43168520237032e-05 : Tindouf, Algeria)

(7.43168520237032e-05 : Béchar Boudghene Ben Ali Lotfi Airport, Algeria)

(7.430062892413944e-05 : Pobedilovo Airport, Russia)

(7.428968939813125e-05 : Sleetmute Airport, United States)

(7.420404987718066e-05 : Coari Airport, Brazil)

(7.41621230056542e-05 : King Island Airport, Australia)

(7.415954140665637e-05 : Anahim Lake Airport, Canada)

(7.415954140665637e-05 : Bella Coola Airport, Canada)

(7.400066139719226e-05 : Gillette-Campbell County Airport, United States)

(7.400066139719226e-05 : Rock Springs Sweetwater County Airport, United States)

(7.399411647101814e-05 : Larsen Bay Airport, United States)

(7.399411647101814e-05 : Ambler Airport, United States)

(7.394272356224803e-05 : Havre City Co, United States)

(7.393924810226962e-05 : Kzyl-Orda, Kazakhstan)

(7.378403712307291e-05 : North Bay, Canada)

(7.368208039670742e-05 : Humberside, United Kingdom)

(7.362973333420592e-05 : Barcelos Airport, Brazil)

(7.361558550203941e-05 : Hemavan Airport, Sweden)

(7.350577209145087e-05 : Mayor Buenaventura Vivas, Venezuela)

(7.344845314520416e-05 : Durango La Plata Co, United States)

(7.321438395095283e-05 : Ford Airport, United States)

(7.321438395095283e-05 : Falls Intl, United States)

(7.321438395095283e-05 : Rhinelander Oneida County Airport, United States)

(7.321438395095283e-05 : Jamestown Regional Airport, United States)

(7.321438395095283e-05 : Brainerd Lakes Rgnl, United States)

(7.321438395095283e-05 : Dickinson Theodore Roosevelt Regional Airport, United States)

(7.316321465384478e-05 : Ouzinkie Airport, United States)

(7.316321465384478e-05 : Port Lions Airport, United States)

(7.307920093611572e-05 : Fernando De Noronha, Brazil)

(7.297460743506839e-05 : Huambo, Angola)

(7.297460743506839e-05 : Kuito, Angola)

(7.297460743506839e-05 : Menongue, Angola)

(7.297460743506839e-05 : Catumbela Airport, Angola)

(7.293900998840473e-05 : Pardubice, Czech Republic)

(7.293667546116986e-05 : Gwangju, South Korea)

(7.292029672445737e-05 : Noyabrsk, Russia)

(7.285124608718088e-05 : Moruya Airport, Australia)

(7.281633322130477e-05 : Silver Springs Airport, United States)

(7.278869455982329e-05 : Durham Tees Valley Airport, United Kingdom)

(7.273813063374241e-05 : Kaadedhdhoo, Maldives)

(7.273813063374241e-05 : Gan Island Airport, Maldives)

(7.273813063374241e-05 : Kadhdhoo Airport, Maldives)

(7.273813063374241e-05 : Albian Aerodrome, Canada)

(7.270641292006178e-05 : Cape Lisburne Lrrs, United States)

(7.260330731171809e-05 : Ubon Ratchathani, Thailand)

(7.256164635286893e-05 : Oriximina Airport, Brazil)

(7.231961982299117e-05 : Puerto Penasco, Mexico)

(7.224022811420174e-05 : Porbandar, India)

(7.21335170000902e-05 : Cat Bi International Airport, Vietnam)

(7.204124666386393e-05 : South Caicos, Turks and Caicos Islands)

(7.204124666386393e-05 : Salt Cay Airport, Turks and Caicos Islands)

(7.198874602049416e-05 : Oued Irara, Algeria)

(7.18810696448333e-05 : Angers St Laud, France)

(7.18789182604359e-05 : Montgomery Regional Airport , United States)

(7.182413990731668e-05 : Hyakuri, Japan)

(7.166986891937083e-05 : Kalymnos Island, Greece)

(7.160019131295603e-05 : Gisborne, New Zealand)

(7.160019131295603e-05 : Whangarei, New Zealand)

(7.155451391709586e-05 : Central Wisconsin, United States)

(7.150077838592045e-05 : Dalat, Vietnam)

(7.148181904605331e-05 : Kasos, Greece)

(7.142335750188889e-05 : Korla Airport, China)

(7.126896705021361e-05 : Eagle Airport, United States)

(7.115160842407253e-05 : Evansville Regional, United States)

(7.112654981156673e-05 : Walvis Bay Airport, Namibia)

(7.107966116818834e-05 : Rock Sound, Bahamas)

(7.106536046577901e-05 : Invercargill, New Zealand)

(7.096892089876114e-05 : Franklin, United States)

(7.096892089876114e-05 : DuBois Regional Airport, United States)

(7.096892089876114e-05 : Bradford Regional Airport, United States)

(7.096892089876114e-05 : Riviere Rouge - Mont-Tremblant International Inc. Airport, Canada)

(7.091689399742066e-05 : South Arkansas Rgnl At Goodwin Fld, United States)

(7.091689399742066e-05 : Memorial Field, United States)

(7.082050621744003e-05 : Tanana Airport, United States)

(7.082050621744003e-05 : Shungnak Airport, United States)

(7.082050621744003e-05 : Kake Seaplane Base, United States)

(7.082050621744003e-05 : St. George Airport, United States)

(7.079150957293217e-05 : Long Banga Airport, Malaysia)

(7.06890049282971e-05 : Augusta Rgnl At Bush Fld, United States)

(7.06890049282971e-05 : Albert J Ellis, United States)

(7.045909143080478e-05 : Sao Felix do Xingu Airport, Brazil)

(7.038789003480596e-05 : Tufi Airport, Papua New Guinea)

(7.035274910795609e-05 : Nukus Airport, Uzbekistan)

(7.034940568205955e-05 : Yengema Airport, Sierra Leone)

(7.027238735456363e-05 : Gaspe, Canada)

(7.024732581731649e-05 : Samaná El Catey International Airport, Dominican Republic)

(7.020908731513261e-05 : Kosice, Slovakia)

(7.007996688477743e-05 : Salisbury Ocean City Wicomico Rgnl, United States)

(7.0044653028574e-05 : Weipa, Australia)

(7.002933534839356e-05 : Altoona Blair Co, United States)

(7.002933534839356e-05 : John Murtha Johnstown-Cambria County Airport, United States)

(6.990218993033235e-05 : Savannakhet, Laos)

(6.98372328867231e-05 : Mahshahr, Iran)

(6.977233723362874e-05 : Berlin Brandenburg Willy Brandt, Germany)

(6.974896104827328e-05 : Grozny Airport, Russia)

(6.970410396093382e-05 : Taytay Sandoval, Philippines)

(6.965581990437963e-05 : Lichinga, Mozambique)

(6.955645235253771e-05 : Yan'an Airport, China)

(6.954496281950445e-05 : Youngstown Warren Rgnl, United States)

(6.952223165134195e-05 : Barquisimeto Intl, Venezuela)

(6.951380484744624e-05 : Nanchong Airport, China)

(6.948675865304272e-05 : Tirupati, India)

(6.945826055690797e-05 : Hail, Saudi Arabia)

(6.935384491537768e-05 : Birjand, Iran)

(6.935384491537768e-05 : Ramsar, Iran)

(6.935280768406295e-05 : Abbotsford, Canada)

(6.930431571715918e-05 : Pamplona, Spain)

(6.901730005071508e-05 : San Salvador, Bahamas)

(6.893185761352773e-05 : Choibalsan Airport, Mongolia)

(6.88739412965382e-05 : Dandong, China)

(6.879485627157928e-05 : Conceicao Do Araguaia, Brazil)

(6.87165495402573e-05 : Gwadar, Pakistan)

(6.858226299863287e-05 : Sara Airport, Vanuatu)

(6.858226299863287e-05 : Walaha Airport, Vanuatu)

(6.857857704390991e-05 : Vasteras, Sweden)

(6.857814051744224e-05 : Khajuraho, India)

(6.854232560403802e-05 : Herat, Afghanistan)

(6.853170872750051e-05 : Telfer Airport, Australia)

(6.852607927334436e-05 : Ithaca Tompkins Rgnl, United States)

(6.847136152548151e-05 : Vorkuta Airport, Russia)

(6.845097256941144e-05 : Balimo Airport, Papua New Guinea)

(6.844218235335006e-05 : Karshi Khanabad Airport, Uzbekistan)

(6.844218235335006e-05 : Navoi Airport, Uzbekistan)

(6.842676850721878e-05 : London-Corbin Airport-MaGee Field, United States)

(6.834863968366893e-05 : Quzhou Airport, China)

(6.834823959319559e-05 : Lewiston Maine, United States)

(6.833736341395054e-05 : Windsor, Canada)

(6.831749315947081e-05 : Dongying Airport, China)

(6.812513056040731e-05 : Sitia, Greece)
